id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annees_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,heure_supplementaires,augmentation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,score_revenu,score_environnement_travail,score_mobilite_externe,score_mobilite_interne,score_equilibre_pro_perso
1242,42,F,13191,Marie(e),Consulting,Directeur Technique,3,20,1,0,1,3,3,1,3,3,Oui,17,Non,0,6,26,5,Transformation Digitale,Frequent,0,0,68.31,20.0,5.0,0.0,19.35
1243,35,F,10377,Marie(e),Commercial,Cadre Commercial,4,16,13,2,3,2,3,4,2,2,Oui,11,Non,1,6,8,2,Marketing,Aucun,4,12,40.48,67.06,81.25,15.38,52.08
1244,27,M,2235,Marie(e),Consulting,Assistant de Direction,1,9,9,7,1,3,1,1,4,2,Oui,14,Non,2,3,14,3,Infra & Cloud,Occasionnel,6,8,29.0,34.71,100.0,77.78,34.23
1245,54,F,10502,Divorce(e),Consulting,Tech Lead,7,33,5,4,4,3,3,3,1,1,Non,17,Non,1,2,1,4,Infra & Cloud,Frequent,1,4,61.44,52.35,15.15,80.0,50.0
1246,44,F,2011,Marie(e),Consulting,Assistant de Direction,1,10,10,5,1,4,1,4,4,3,Non,13,Non,1,5,2,1,Infra & Cloud,Occasionnel,7,7,24.06,64.12,100.0,50.0,78.27
1248,19,F,1859,Celibataire,Consulting,Assistant de Direction,1,1,1,1,1,2,1,2,2,4,Oui,25,Oui,0,2,10,3,Transformation Digitale,Aucun,0,0,67.48,20.0,100.0,100.0,66.96
1249,29,F,3760,Divorce(e),Consulting,Assistant de Direction,1,3,3,2,1,3,1,4,1,3,Non,15,Non,3,5,1,3,Infra & Cloud,Occasionnel,1,2,45.01,31.18,100.0,66.67,79.17
1250,54,M,17779,Marie(e),Consulting,Directeur Technique,3,36,10,9,4,3,4,4,1,3,Non,14,Non,0,2,3,3,Infra & Cloud,Occasionnel,0,9,69.21,65.29,27.78,90.0,77.38
1251,31,M,6833,Marie(e),Consulting,Manager,1,6,6,5,3,3,2,1,4,2,Oui,12,Non,0,2,11,2,Transformation Digitale,Occasionnel,0,1,45.48,50.59,100.0,83.33,36.9
1252,31,F,6812,Celibataire,Consulting,Manager,1,10,10,9,3,2,2,1,2,3,Non,19,Non,0,2,24,3,Transformation Digitale,Occasionnel,1,8,59.74,34.71,100.0,90.0,58.63
1254,59,F,5171,Celibataire,Commercial,Cadre Commercial,5,13,6,1,3,2,2,4,4,3,Non,17,Non,0,2,3,3,Infra & Cloud,Occasionnel,0,5,54.38,82.94,46.15,16.67,77.38
1255,43,M,19740,Marie(e),Consulting,Directeur Technique,3,25,8,7,3,1,5,4,2,3,Non,14,Non,1,2,3,3,Infra & Cloud,Occasionnel,0,7,72.62,64.12,32.0,87.5,77.38
1256,49,M,18711,Marie(e),Consulting,Senior Manager,2,23,1,0,1,2,5,3,3,4,Non,13,Non,1,2,4,2,Transformation Digitale,Occasionnel,0,0,68.48,40.0,4.35,0.0,84.82
1257,36,M,3692,Marie(e),Consulting,Assistant de Direction,1,12,11,10,3,3,1,2,3,2,Non,12,Non,0,2,3,3,Entrepreunariat,Frequent,0,7,40.02,54.12,91.67,90.91,56.55
1258,48,M,2559,Celibataire,Consulting,Consultant,5,7,1,0,4,4,1,2,3,2,Non,11,Non,0,4,2,2,Entrepreunariat,Occasionnel,0,0,35.69,60.0,14.29,0.0,69.94
1259,27,M,2517,Divorce(e),Consulting,Assistant de Direction,1,5,5,3,1,3,1,3,2,3,Non,11,Non,3,2,4,2,Infra & Cloud,Occasionnel,0,3,35.62,31.76,100.0,60.0,76.49
1260,29,M,6623,Divorce(e),Consulting,Manager,1,6,6,0,3,3,2,4,2,3,Oui,11,Non,2,2,7,3,Infra & Cloud,Occasionnel,1,0,40.56,60.0,100.0,0.0,48.81
1263,48,M,18265,Celibataire,Consulting,Directeur Technique,6,25,1,0,4,2,5,4,3,4,Non,12,Non,0,3,1,3,Infra & Cloud,Occasionnel,0,0,65.34,80.0,4.0,0.0,87.5
1264,29,F,16124,Divorce(e),Consulting,Directeur Technique,3,9,7,7,4,2,4,4,2,2,Non,14,Non,2,2,1,3,Infra & Cloud,Occasionnel,1,7,64.14,74.12,77.78,100.0,70.83
1265,34,F,2585,Marie(e),Consulting,Assistant de Direction,0,2,1,0,3,4,1,3,4,2,Non,17,Non,0,5,20,3,Entrepreunariat,Occasionnel,0,0,49.88,70.0,50.0,0.0,53.87
1267,44,M,18213,Marie(e),Commercial,Senior Manager,7,26,22,9,2,3,5,2,3,3,Non,11,Non,1,5,5,3,Marketing,Occasionnel,3,10,56.3,45.88,84.62,40.91,75.6
1268,33,M,8380,Divorce(e),Commercial,Cadre Commercial,0,10,9,8,4,4,3,3,4,3,Oui,14,Non,2,3,10,5,Marketing,Occasionnel,0,8,52.88,84.71,90.0,88.89,46.13
1269,19,F,2994,Celibataire,Consulting,Assistant de Direction,1,1,1,0,2,4,1,4,4,3,Oui,12,Non,0,2,25,3,Infra & Cloud,Occasionnel,0,1,38.81,70.59,100.0,0.0,32.74
1270,23,M,1223,Marie(e),Consulting,Assistant de Direction,1,1,1,0,4,3,1,3,4,3,Non,22,Non,1,2,1,2,Infra & Cloud,Occasionnel,0,1,59.3,80.59,100.0,0.0,79.17
1273,25,M,1118,Celibataire,Commercial,Representant Commercial,1,1,1,0,3,1,1,4,4,3,Oui,14,Oui,0,4,24,1,Infra & Cloud,Frequent,1,0,38.06,80.0,100.0,0.0,21.13
1275,26,M,2875,Celibataire,Consulting,Assistant de Direction,1,8,8,5,3,3,1,4,2,2,Oui,20,Non,0,2,4,2,Infra & Cloud,Occasionnel,2,2,53.06,61.18,100.0,62.5,43.15
1277,45,F,18824,Celibataire,Commercial,Senior Manager,2,26,24,10,1,1,5,2,1,3,Oui,16,Oui,0,2,2,3,Marketing,Occasionnel,1,11,73.54,16.47,92.31,41.67,53.27
1278,55,M,13577,Divorce(e),Consulting,Manager,1,34,33,9,4,2,4,2,4,3,Oui,15,Non,1,3,8,1,Transformation Digitale,Aucun,15,0,31.27,70.0,97.06,27.27,60.42
1279,21,F,2625,Celibataire,Consulting,Consultant,1,2,2,2,1,2,1,3,3,1,Non,20,Oui,0,2,10,2,Infra & Cloud,Frequent,2,2,52.62,41.18,100.0,100.0,41.96
1280,46,F,18789,Marie(e),Commercial,Senior Manager,2,26,11,4,4,2,5,2,3,3,Non,14,Non,1,2,4,2,Marketing,Occasionnel,0,8,70.97,64.71,42.31,36.36,76.49
1281,34,F,4538,Celibataire,Commercial,Cadre Commercial,0,4,3,2,3,3,2,1,4,3,Oui,12,Non,0,3,2,3,Marketing,Occasionnel,0,2,41.49,51.18,75.0,66.67,53.27
1282,51,M,19847,Divorce(e),Commercial,Senior Manager,4,31,29,10,4,3,5,2,1,2,Oui,24,Non,1,5,9,3,Infra & Cloud,Frequent,11,10,72.18,45.88,93.55,34.48,26.19
1283,59,M,10512,Celibataire,Consulting,Tech Lead,6,25,9,7,4,3,3,4,4,2,Non,12,Non,0,6,18,4,Transformation Digitale,Occasionnel,5,4,40.87,92.35,36.0,77.78,55.65
1285,34,F,4444,Divorce(e),Consulting,Consultant,4,15,11,8,3,3,2,2,3,4,Non,13,Non,2,2,19,3,Transformation Digitale,Frequent,5,10,32.68,55.88,73.33,72.73,58.93
1286,28,M,2154,Celibataire,Consulting,Consultant,0,5,4,2,4,3,1,3,3,2,Oui,11,Non,0,2,1,4,Transformation Digitale,Frequent,0,2,34.99,71.18,80.0,50.0,33.33
1288,44,M,19190,Divorce(e),Consulting,Senior Manager,1,26,25,9,3,4,5,1,4,2,Non,14,Non,2,4,4,2,Infra & Cloud,Occasionnel,14,13,40.87,57.65,96.15,36.0,68.15
1289,34,M,4490,Marie(e),Ressources Humaines,Ressources Humaines,4,14,10,9,3,2,2,2,4,4,Non,11,Non,2,5,11,3,Infra & Cloud,Frequent,1,8,36.85,64.71,71.43,90.0,66.07
1291,35,M,3506,Marie(e),Consulting,Assistant de Direction,0,4,3,2,3,3,1,3,4,3,Oui,14,Non,0,3,6,1,Infra & Cloud,Occasionnel,2,2,40.01,71.18,75.0,66.67,49.7
1292,42,F,2372,Marie(e),Consulting,Assistant de Direction,6,18,1,0,2,4,2,2,4,3,Oui,16,Non,0,2,7,4,Transformation Digitale,Occasionnel,0,0,47.15,50.0,5.56,0.0,48.81
1293,43,F,10231,Celibataire,Commercial,Cadre Commercial,3,23,21,7,4,2,3,4,4,4,Non,14,Non,0,3,4,4,Marketing,Occasionnel,15,17,23.1,100.0,91.3,33.33,84.82
1294,36,F,5410,Celibataire,Consulting,Tech Lead,9,18,16,14,3,3,2,2,4,3,Oui,11,Non,0,2,2,4,Infra & Cloud,Occasionnel,5,12,29.65,67.06,88.89,87.5,53.27
1295,44,F,7978,Marie(e),Consulting,Manager,1,10,10,7,1,3,3,4,4,3,Non,11,Oui,1,2,15,3,Transformation Digitale,Occasionnel,0,5,45.11,62.94,100.0,70.0,66.67
1296,28,M,3867,Marie(e),Consulting,Consultant,1,2,2,2,4,2,1,4,2,3,Oui,12,Non,1,2,2,3,Infra & Cloud,Frequent,2,2,35.92,71.18,100.0,100.0,40.77
1297,51,F,2838,Celibataire,Consulting,Consultant,0,8,7,0,2,2,1,3,2,2,Non,14,Non,0,6,6,2,Transformation Digitale,Frequent,7,7,27.85,44.12,87.5,0.0,53.87
1298,30,F,4695,Celibataire,Consulting,Tech Lead,7,10,8,4,3,3,2,3,3,3,Oui,18,Non,0,3,9,2,Transformation Digitale,Aucun,1,7,53.71,64.12,80.0,50.0,59.52
1299,29,F,3339,Divorce(e),Consulting,Consultant,3,10,7,7,2,3,1,3,1,3,Oui,13,Oui,2,2,7,3,Entrepreunariat,Occasionnel,7,7,26.36,34.12,70.0,100.0,48.81
1301,28,M,2080,Celibataire,Consulting,Assistant de Direction,2,5,3,2,4,3,1,1,2,2,Non,11,Non,0,2,1,3,Entrepreunariat,Occasionnel,1,2,32.66,41.18,60.0,66.67,70.83
1303,25,F,2096,Celibataire,Consulting,Assistant de Direction,1,2,2,2,4,3,1,2,4,2,Non,18,Non,0,3,1,3,Transformation Digitale,Occasionnel,2,1,46.99,70.59,100.0,100.0,70.83
1304,32,M,6209,Marie(e),Commercial,Cadre Commercial,1,10,10,7,3,4,2,4,3,4,Non,15,Non,2,4,8,3,Transformation Digitale,Occasionnel,0,8,51.46,74.71,100.0,70.0,81.25
1306,45,F,18061,Celibataire,Consulting,Senior Manager,3,22,0,0,2,3,5,2,3,3,Non,22,Non,0,4,25,3,Transformation Digitale,Frequent,0,0,88.56,40.0,0.0,0.0,45.24
1307,39,F,17123,Divorce(e),Consulting,Senior Manager,6,21,19,9,3,2,4,2,4,3,Oui,13,Non,2,4,13,4,Transformation Digitale,Occasionnel,15,2,32.72,61.18,90.48,47.37,43.45
1308,58,M,2372,Divorce(e),Consulting,Assistant de Direction,1,2,2,2,1,3,1,3,4,3,Non,12,Non,2,3,23,4,Infra & Cloud,Occasionnel,2,2,33.33,51.18,100.0,100.0,59.52
1309,32,M,4883,Marie(e),Consulting,Consultant,1,10,10,4,4,3,2,3,1,3,Non,18,Oui,1,3,7,2,Infra & Cloud,Occasionnel,1,1,54.03,50.59,100.0,40.0,73.81
1310,39,M,3904,Celibataire,Consulting,Assistant de Direction,0,6,5,2,3,3,1,1,1,3,Non,13,Oui,0,2,23,3,Transformation Digitale,Occasionnel,0,3,42.75,21.76,83.33,40.0,59.52
1311,30,F,4627,Marie(e),Consulting,Consultant,0,10,9,2,1,2,2,4,1,3,Non,12,Non,1,6,6,3,Entrepreunariat,Occasionnel,6,7,28.44,34.12,90.0,22.22,74.7
1312,36,F,7094,Marie(e),Consulting,Manager,3,10,7,7,4,3,3,3,1,3,Non,12,Non,0,0,10,4,Entrepreunariat,Occasionnel,1,7,43.73,54.12,70.0,100.0,71.13
1314,46,F,3423,Celibataire,Ressources Humaines,Ressources Humaines,6,10,7,6,4,3,1,1,3,4,Non,12,Non,0,3,1,2,Infra & Cloud,Occasionnel,5,7,28.55,54.12,70.0,85.71,87.5
1315,28,F,6674,Marie(e),Consulting,Consultant,0,10,9,8,3,1,2,4,1,3,Non,11,Non,3,6,1,3,Infra & Cloud,Aucun,7,5,27.44,52.94,90.0,88.89,91.67
1317,50,F,16880,Marie(e),Consulting,Directeur Technique,4,25,3,2,4,3,4,1,2,3,Oui,11,Non,0,2,28,3,Infra & Cloud,Occasionnel,1,2,58.38,41.18,12.0,66.67,30.06
1318,40,M,9094,Celibataire,Commercial,Cadre Commercial,2,9,5,4,4,2,3,2,3,3,Oui,12,Oui,0,2,25,4,Marketing,Occasionnel,1,0,47.21,60.0,55.56,80.0,32.74
1319,52,M,8446,Celibataire,Commercial,Cadre Commercial,9,10,8,7,2,3,3,2,3,2,Oui,19,Oui,0,2,5,3,Infra & Cloud,Occasionnel,7,7,49.38,44.12,80.0,87.5,42.26
1321,30,F,11916,Marie(e),Consulting,Senior Manager,1,9,9,1,2,3,3,1,4,3,Oui,23,Non,2,2,17,4,Transformation Digitale,Occasionnel,0,8,80.24,44.71,100.0,11.11,39.88
1322,39,M,4534,Celibataire,Consulting,Tech Lead,0,9,8,7,1,3,2,3,1,3,Non,11,Non,0,6,18,2,Infra & Cloud,Occasionnel,1,7,36.93,24.12,88.89,87.5,63.99
1324,31,F,9852,Divorce(e),Commercial,Cadre Commercial,1,10,10,8,4,3,3,3,1,2,Oui,19,Non,1,5,2,4,Infra & Cloud,Aucun,9,6,47.42,53.53,100.0,80.0,57.44
1329,41,M,6151,Celibataire,Commercial,Cadre Commercial,1,19,19,2,3,1,2,2,1,3,Non,13,Non,0,4,10,2,Transformation Digitale,Aucun,11,9,22.45,35.29,100.0,10.53,83.63
1331,31,F,2302,Celibataire,Commercial,Representant Commercial,1,3,3,2,4,3,1,2,1,4,Oui,11,Oui,0,2,1,3,Infra & Cloud,Frequent,2,2,30.85,41.18,100.0,66.67,50.0
1333,44,M,2362,Marie(e),Consulting,Consultant,4,10,3,2,1,3,1,1,3,4,Non,12,Oui,0,4,3,3,Infra & Cloud,Occasionnel,1,2,35.51,21.18,30.0,66.67,85.71
1334,42,M,17861,Marie(e),Consulting,Senior Manager,0,21,20,8,3,3,4,3,4,2,Oui,13,Non,0,3,2,1,Infra & Cloud,Aucun,2,10,62.6,75.88,95.24,40.0,57.44
1336,55,F,19187,Marie(e),Consulting,Senior Manager,4,23,19,9,4,1,5,3,4,3,Non,14,Non,1,5,2,2,Transformation Digitale,Occasionnel,9,11,51.86,86.47,82.61,47.37,78.27
1338,56,M,19717,Celibataire,Ressources Humaines,Senior Manager,6,36,7,3,4,3,5,2,1,3,Non,14,Non,0,4,8,4,Infra & Cloud,Occasionnel,7,7,57.18,44.12,19.44,42.86,72.92
1340,40,M,3544,Divorce(e),Consulting,Assistant de Direction,9,6,4,2,3,3,1,3,2,3,Non,16,Non,1,0,16,2,Infra & Cloud,Aucun,0,0,49.19,50.0,66.67,50.0,78.27
1344,34,M,8500,Divorce(e),Consulting,Manager,0,10,9,7,4,3,3,4,4,2,Non,11,Non,1,0,9,3,Infra & Cloud,Occasionnel,1,6,43.82,93.53,90.0,77.78,63.69
1346,40,M,4661,Celibataire,Consulting,Assistant de Direction,1,9,9,8,3,3,2,4,3,3,Non,13,Non,0,4,2,3,Infra & Cloud,Occasionnel,8,8,26.46,74.71,100.0,88.89,78.27
1349,41,F,4103,Divorce(e),Commercial,Cadre Commercial,0,10,9,3,3,3,2,1,4,3,Non,17,Non,1,2,1,3,Marketing,Frequent,1,7,50.32,54.12,90.0,33.33,66.67
1350,35,M,4249,Celibataire,Consulting,Assistant de Direction,1,9,9,6,3,3,2,3,2,3,Oui,11,Non,0,3,4,4,Infra & Cloud,Frequent,1,1,36.43,50.59,100.0,66.67,38.99
1352,51,M,14026,Divorce(e),Ressources Humaines,Senior Manager,1,33,33,9,3,3,4,2,2,3,Oui,11,Non,1,2,5,3,Infra & Cloud,Occasionnel,0,10,55.62,45.88,100.0,27.27,50.6
1355,38,F,6893,Divorce(e),Commercial,Cadre Commercial,3,11,7,7,2,3,2,1,4,3,Non,15,Non,1,3,2,2,Infra & Cloud,Occasionnel,1,7,50.45,44.12,63.64,100.0,78.27
1356,34,F,6125,Celibataire,Commercial,Cadre Commercial,1,10,10,8,3,3,2,1,4,4,Non,12,Non,0,6,15,2,Transformation Digitale,Occasionnel,9,6,24.45,53.53,100.0,80.0,75.0
1358,25,M,3669,Marie(e),Consulting,Consultant,3,7,3,2,4,3,1,4,3,2,Non,11,Non,3,6,19,1,Transformation Digitale,Occasionnel,1,2,35.42,81.18,42.86,66.67,54.76
1360,58,F,10008,Marie(e),Consulting,Tech Lead,7,31,10,9,3,2,3,1,4,2,Oui,14,Oui,0,0,7,4,Transformation Digitale,Occasionnel,5,9,44.71,55.29,32.26,90.0,40.48
1361,40,M,2387,Marie(e),Consulting,Consultant,3,7,4,2,2,3,1,2,3,3,Non,22,Non,1,3,1,4,Infra & Cloud,Occasionnel,0,3,61.32,41.76,57.14,50.0,79.17
1362,36,F,4639,Marie(e),Commercial,Cadre Commercial,2,17,15,7,1,4,2,1,4,2,Non,16,Non,1,2,7,3,Marketing,Frequent,6,13,37.89,37.65,88.24,46.67,52.98
1363,48,M,7898,Celibataire,Consulting,Tech Lead,1,11,10,9,4,3,3,4,3,3,Non,11,Non,0,2,4,3,Infra & Cloud,Occasionnel,0,8,44.97,84.71,90.91,90.0,76.49
1364,27,F,2534,Marie(e),Commercial,Representant Commercial,8,5,1,0,3,4,1,4,2,3,Non,14,Non,1,4,11,3,Transformation Digitale,Occasionnel,0,0,42.72,60.0,20.0,0.0,70.24
1367,51,F,13142,Celibataire,Consulting,Tech Lead,3,29,5,2,4,2,4,2,2,2,Non,16,Non,0,1,11,2,Entrepreunariat,Occasionnel,0,3,65.87,51.76,17.24,40.0,61.9
1368,18,F,1611,Celibataire,Consulting,Consultant,1,0,0,0,4,3,1,4,3,4,Non,15,Non,0,5,1,3,Infra & Cloud,Aucun,0,0,43.47,80.0,0.0,0.0,100.0
1369,35,F,5363,Marie(e),Consulting,Consultant,0,10,9,7,4,2,2,4,2,3,Non,12,Non,1,0,1,3,Transformation Digitale,Occasionnel,0,0,42.92,70.0,90.0,77.78,79.17
1371,27,M,5071,Celibataire,Commercial,Cadre Commercial,3,8,6,2,4,1,2,4,2,3,Non,20,Non,0,3,2,1,Infra & Cloud,Frequent,0,0,61.27,70.0,75.0,33.33,65.77
1372,55,M,13695,Celibataire,Commercial,Cadre Commercial,6,24,19,7,1,4,4,3,3,2,Oui,17,Oui,0,2,13,4,Marketing,Occasionnel,3,8,62.59,44.71,79.17,36.84,35.12
1373,56,M,13402,Marie(e),Consulting,Tech Lead,4,33,19,16,4,3,4,2,1,3,Oui,12,Non,1,0,23,3,Infra & Cloud,Occasionnel,15,9,23.89,45.29,57.58,84.21,34.52
1374,34,F,2029,Divorce(e),Consulting,Assistant de Direction,1,5,5,4,1,2,1,3,3,3,Non,20,Non,3,2,26,1,Entrepreunariat,Aucun,0,0,55.99,40.0,100.0,80.0,69.35
1375,40,F,6377,Divorce(e),Consulting,Manager,5,15,12,11,2,4,2,3,2,3,Non,20,Non,3,0,2,1,Transformation Digitale,Occasionnel,11,8,39.34,44.71,80.0,91.67,78.27
1377,34,M,5429,Marie(e),Consulting,Consultant,4,10,8,7,2,3,2,3,1,3,Non,13,Non,2,1,29,3,Transformation Digitale,Occasionnel,7,7,30.0,34.12,80.0,87.5,54.17
1379,31,F,2785,Celibataire,Commercial,Representant Commercial,7,3,1,0,3,2,1,4,3,4,Non,14,Oui,0,3,2,3,Infra & Cloud,Frequent,0,0,43.16,70.0,33.33,0.0,74.11
1380,35,F,4614,Marie(e),Commercial,Cadre Commercial,0,5,4,2,4,3,2,3,3,2,Oui,18,Oui,1,0,18,4,Marketing,Frequent,3,2,49.16,71.18,80.0,50.0,18.15
1382,38,M,2610,Divorce(e),Consulting,Assistant de Direction,1,4,4,2,4,4,1,3,4,3,Non,11,Non,3,2,7,3,Infra & Cloud,Frequent,0,3,35.78,81.76,100.0,50.0,61.31
1383,34,F,6687,Celibataire,Consulting,Manager,1,14,14,11,3,3,2,4,4,4,Non,11,Non,0,2,2,4,Entrepreunariat,Occasionnel,4,11,34.07,86.47,100.0,78.57,86.61
1387,28,M,4724,Marie(e),Commercial,Cadre Commercial,1,5,5,3,3,2,2,1,3,3,Non,11,Non,1,0,26,3,Infra & Cloud,Occasionnel,0,4,39.46,42.35,100.0,60.0,56.85
1389,31,M,6179,Marie(e),Consulting,Tech Lead,1,10,10,2,4,3,2,3,4,2,Oui,15,Oui,2,3,22,4,Transformation Digitale,Occasionnel,6,7,38.21,84.12,100.0,20.0,27.08
1390,39,M,6120,Marie(e),Commercial,Cadre Commercial,3,8,5,4,1,2,2,4,4,4,Oui,12,Non,2,2,21,4,Infra & Cloud,Occasionnel,1,4,42.04,62.35,62.5,80.0,44.64
1391,51,M,10596,Marie(e),Commercial,Cadre Commercial,2,14,4,2,2,3,3,2,2,3,Non,11,Non,0,5,2,3,Marketing,Frequent,3,2,43.06,31.18,28.57,50.0,65.77
1392,41,F,5467,Divorce(e),Consulting,Assistant de Direction,3,12,6,2,4,3,2,4,1,2,Oui,14,Non,2,4,22,3,Infra & Cloud,Frequent,3,3,41.22,61.76,50.0,33.33,14.58
1394,37,M,2996,Marie(e),Consulting,Assistant de Direction,7,8,6,4,3,3,1,3,4,3,Oui,15,Non,0,2,4,1,Infra & Cloud,Occasionnel,1,3,43.68,71.76,75.0,66.67,51.49
1395,33,M,9998,Marie(e),Commercial,Cadre Commercial,6,8,5,4,2,3,2,4,1,4,Non,13,Non,0,2,5,1,Infra & Cloud,Frequent,1,2,51.13,41.18,62.5,80.0,71.43
1396,32,M,4078,Marie(e),Commercial,Cadre Commercial,0,4,3,2,3,3,2,2,1,2,Oui,13,Non,3,3,2,1,Marketing,Occasionnel,1,2,40.85,31.18,75.0,66.67,44.94
1397,39,M,10920,Marie(e),Consulting,Manager,3,13,6,4,3,3,3,3,2,3,Non,21,Non,1,2,25,2,Infra & Cloud,Aucun,0,5,73.79,52.94,46.15,66.67,70.24
1399,25,M,6232,Marie(e),Commercial,Cadre Commercial,2,6,3,2,1,4,2,3,2,2,Non,11,Non,0,3,18,1,Infra & Cloud,Occasionnel,1,2,39.88,31.18,50.0,66.67,55.65
1401,52,F,13247,Marie(e),Consulting,Tech Lead,2,24,5,3,4,4,4,3,2,2,Oui,11,Non,1,3,28,2,Transformation Digitale,Frequent,0,2,54.27,61.18,20.83,60.0,9.23
1402,43,F,4081,Celibataire,Consulting,Assistant de Direction,1,20,20,7,1,2,2,3,1,1,Oui,14,Non,0,3,6,3,Transformation Digitale,Occasionnel,1,8,43.21,24.71,100.0,35.0,33.04
1403,27,F,5769,Marie(e),Commercial,Cadre Commercial,1,6,6,2,4,2,2,4,4,3,Oui,11,Non,0,3,10,3,Marketing,Occasionnel,4,4,32.47,92.35,100.0,33.33,46.13
1405,27,F,2394,Celibataire,Consulting,Assistant de Direction,1,8,8,2,4,3,1,3,4,3,Oui,13,Oui,0,2,17,4,Infra & Cloud,Occasionnel,7,7,24.72,84.12,100.0,25.0,39.88
1407,26,M,3904,Celibataire,Consulting,Assistant de Direction,0,5,4,3,1,2,1,4,4,3,Non,12,Non,0,2,2,1,Transformation Digitale,Occasionnel,1,1,38.19,60.59,80.0,75.0,78.27
1408,42,F,16799,Marie(e),Ressources Humaines,Senior Manager,0,21,20,7,3,3,4,1,3,3,Non,14,Non,1,5,10,3,Ressources Humaines,Occasionnel,0,9,67.51,45.29,95.24,35.0,71.13
1409,52,F,2950,Marie(e),Consulting,Consultant,9,12,5,4,3,3,1,1,3,1,Non,13,Non,0,2,8,4,Autre,Occasionnel,0,4,41.09,42.35,41.67,80.0,56.25
1411,37,F,3629,Celibataire,Consulting,Consultant,4,8,3,2,1,3,1,3,1,3,Non,18,Non,0,6,11,3,Transformation Digitale,Occasionnel,0,2,54.05,21.18,37.5,66.67,70.24
1412,35,M,9362,Celibataire,Consulting,Tech Lead,2,10,2,2,3,3,3,4,3,3,Non,11,Non,0,2,18,2,Infra & Cloud,Frequent,2,2,43.12,71.18,20.0,100.0,51.49
1415,25,M,3229,Marie(e),Consulting,Consultant,4,7,3,2,1,3,1,4,2,2,Non,11,Non,1,2,1,3,Entrepreunariat,Occasionnel,0,2,36.86,41.18,42.86,66.67,70.83
1417,26,M,3578,Celibataire,Consulting,Consultant,0,8,7,7,3,4,1,1,4,3,Non,12,Non,0,2,7,3,Autre,Occasionnel,0,7,39.82,54.12,87.5,100.0,73.81
1419,29,M,7988,Celibataire,Ressources Humaines,Ressources Humaines,1,10,10,9,2,2,3,1,1,2,Non,13,Non,0,3,17,3,Autre,Occasionnel,0,9,49.84,15.29,100.0,90.0,56.55
1420,49,M,4284,Celibataire,Consulting,Consultant,3,20,4,3,1,2,2,1,1,3,Non,20,Oui,0,2,28,2,Infra & Cloud,Frequent,1,3,57.71,1.76,20.0,75.0,42.56
1421,29,F,7553,Celibataire,Consulting,Manager,0,9,8,7,3,3,3,4,1,3,Oui,12,Oui,0,1,14,1,Autre,Frequent,7,7,31.33,54.12,88.89,87.5,30.06
1422,54,F,17328,Celibataire,Consulting,Directeur Technique,6,29,20,7,4,3,4,4,4,2,Non,19,Non,0,3,1,3,Transformation Digitale,Occasionnel,12,7,53.82,94.12,68.97,35.0,70.83
1423,58,F,19701,Marie(e),Consulting,Directeur Technique,3,32,9,8,4,3,5,1,3,3,Oui,21,Non,1,3,1,3,Transformation Digitale,Occasionnel,1,5,86.85,52.94,28.12,88.89,54.17
1424,55,M,14732,Divorce(e),Consulting,Directeur Technique,2,31,7,7,2,4,4,4,4,4,Non,13,Non,2,4,1,4,Transformation Digitale,Occasionnel,0,0,61.56,70.0,22.58,100.0,87.5
1425,36,F,9278,Celibataire,Commercial,Cadre Commercial,3,15,5,4,1,3,2,2,4,3,Oui,16,Non,0,3,3,4,Marketing,Occasionnel,0,1,59.16,40.59,33.33,80.0,52.38
1427,31,F,1359,Celibataire,Commercial,Representant Commercial,1,1,1,0,2,1,1,3,2,3,Non,12,Oui,0,3,1,4,Infra & Cloud,Frequent,0,0,35.97,40.0,100.0,0.0,66.67
1428,30,F,4779,Divorce(e),Commercial,Cadre Commercial,7,8,3,2,4,3,2,1,2,3,Non,14,Non,2,3,7,4,Marketing,Occasionnel,0,2,46.62,41.18,37.5,66.67,73.81
1430,31,F,16422,Celibataire,Consulting,Directeur Technique,3,9,3,2,1,3,4,2,3,4,Non,11,Non,0,3,8,5,Infra & Cloud,Occasionnel,1,0,57.58,30.0,33.33,66.67,81.25
1431,34,M,2996,Divorce(e),Consulting,Assistant de Direction,5,10,4,3,4,3,1,1,3,3,Non,14,Non,2,2,1,4,Autre,Frequent,1,3,41.32,51.76,40.0,75.0,66.67
1433,31,F,1261,Celibataire,Consulting,Assistant de Direction,1,1,1,0,1,2,1,2,3,4,Non,12,Oui,0,3,8,3,Infra & Cloud,Occasionnel,0,0,35.8,30.0,100.0,0.0,81.25
1434,27,M,2099,Marie(e),Consulting,Consultant,0,6,5,0,2,3,1,1,2,4,Non,14,Non,0,3,11,1,Infra & Cloud,Occasionnel,1,4,39.77,22.35,83.33,0.0,78.57
